[10:03:08] [ info] [             main] hello MA start
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.46, gain 0.00007, curr_depth 4, samples 22 ->(6,16)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.44, gain 0.00007, curr_depth 5, samples 6 ->(2,4)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.56, gain 0.00005, curr_depth 5, samples 16 ->(3,13)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (13)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.79, gain 0.00020, curr_depth 3, samples 19 ->(15,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 4, val 1.40, gain 0.00025, curr_depth 4, samples 15 ->(11,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.64, gain 0.00011, curr_depth 5, samples 11 ->(9,2)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (9)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.20, gain 0.00019, curr_depth 5, samples 4 ->(3,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.40, gain 0.00001, curr_depth 4, samples 4 ->(1,3)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00001, curr_depth 5, samples 3 ->(2,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [            train] [1mTree 30[0m: receives pb 0.10 and will train on 66 instances
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.14, gain 0.00210, curr_depth 0, samples 66 ->(39,27)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.12, gain 0.00235, curr_depth 1, samples 39 ->(15,24)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.06, gain 0.00178, curr_depth 2, samples 15 ->(9,6)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.09, gain 0.00132, curr_depth 3, samples 9 ->(8,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.32, gain 0.00125, curr_depth 4, samples 8 ->(3,5)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.31, gain 0.00058, curr_depth 5, samples 3 ->(1,2)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.09, gain 0.00068, curr_depth 5, samples 5 ->(4,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.28, gain 0.00047, curr_depth 3, samples 6 ->(2,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.37, gain 0.00012, curr_depth 4, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.41, gain 0.00035, curr_depth 4, samples 4 ->(3,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.38, gain 0.00028, curr_depth 5, samples 3 ->(1,2)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.12, gain 0.00062, curr_depth 2, samples 24 ->(7,17)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.43, gain 0.00032, curr_depth 3, samples 7 ->(3,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.36, gain 0.00007, curr_depth 4, samples 3 ->(1,2)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.40, gain 0.00004, curr_depth 5, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.46, gain 0.00024, curr_depth 4, samples 4 ->(3,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.45, gain 0.00018, curr_depth 5, samples 3 ->(2,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.14, gain 0.00032, curr_depth 3, samples 17 ->(16,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.46, gain 0.00027, curr_depth 4, samples 16 ->(1,15)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.10, gain 0.00027, curr_depth 5, samples 15 ->(1,14)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (14)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.49, gain 0.00022, curr_depth 1, samples 27 ->(16,11)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.51, gain 0.00003, curr_depth 2, samples 16 ->(8,8)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.31, gain 0.00003, curr_depth 3, samples 8 ->(7,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.15, gain 0.00002, curr_depth 4, samples 7 ->(2,5)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.54, gain 0.00000, curr_depth 5, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00001, curr_depth 5, samples 5 ->(4,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.59, gain 0.00001, curr_depth 3, samples 8 ->(1,7)
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.34, gain 0.00001, curr_depth 4, samples 7 ->(6,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00001, curr_depth 5, samples 6 ->(5,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (5)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.19, gain 0.00023, curr_depth 2, samples 11 ->(10,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.63, gain 0.00023, curr_depth 3, samples 10 ->(1,9)
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.64, gain 0.00018, curr_depth 4, samples 9 ->(2,7)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.65, gain 0.00002, curr_depth 5, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.72, gain 0.00017, curr_depth 5, samples 7 ->(1,6)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (6)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (3) or min_samples (1)-> leaf
[10:03:10] [debug] [            train] [1mTree 31[0m: receives pb 0.10 and will train on 66 instances
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.57, gain 0.00028, curr_depth 0, samples 66 ->(24,42)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.24, gain 0.00024, curr_depth 1, samples 24 ->(20,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.78, gain 0.00025, curr_depth 2, samples 20 ->(16,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.14, gain 0.00018, curr_depth 3, samples 16 ->(15,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.17, gain 0.00018, curr_depth 4, samples 15 ->(4,11)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00009, curr_depth 5, samples 4 ->(3,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.11, gain 0.00011, curr_depth 5, samples 11 ->(1,10)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (10)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00009, curr_depth 3, samples 4 ->(1,3)
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00007, curr_depth 4, samples 3 ->(2,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.54, gain 0.00004, curr_depth 5, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.43, gain 0.00004, curr_depth 2, samples 4 ->(2,2)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00002, curr_depth 3, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00002, curr_depth 3, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.97, gain 0.00013, curr_depth 1, samples 42 ->(13,29)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.44, gain 0.00003, curr_depth 2, samples 13 ->(3,10)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00004, curr_depth 3, samples 3 ->(1,2)
[10:03:10] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00004, curr_depth 4, samples 2 ->(1,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.60, gain 0.00003, curr_depth 3, samples 10 ->(6,4)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00004, curr_depth 4, samples 6 ->(1,5)
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.59, gain 0.00001, curr_depth 5, samples 5 ->(4,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.93, gain 0.00001, curr_depth 4, samples 4 ->(3,1)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00001, curr_depth 5, samples 3 ->(2,1)
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:10] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.50, gain 0.00019, curr_depth 2, samples 29 ->(24,5)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:10] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.60, gain 0.00021, curr_depth 3, samples 24 ->(5,19)
[10:03:10] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
